id,entry,lifeStats,sort
2Aw7tFn1Oj,IAUjBOgpe2fP,"(3AFHjwF0ko , ioMALltzbq)",Sshgp0NT3y
4R7gxnEU4O,IArSa2gobEWw,"(9fUODFNXhP , RCm1sp2iVs)",9spV66P9dr
a8cxnqXmbo,IANTbgPcDu0y,"(MMz76YK4cV , jNPDh3rILE)",Ns3INfRxfa
ZUlxLIVm4I,IABgPsDJQUV4,"(AfR6O6OHRo , MtrjUKrHWi)",ctMmZw62Bc
vLjjsFNHet,IAyVK6XhnFCP,"(EE5W0oftf2 , 4k64oatWx2)",ENIarCzBsu
g6ueFv960e,IAOOxRVDM56D,"(YVKTy7HqIi , RFHh2KVfLh)",9JQEM566SA
HBR01N8vYN,IAyeam2cFs8r,"(qxiYr0hsIi , mW0wgM9EEM)",lQg39Xu2iE
2G1jKTBqlZ,IB0XBbNsQFAe,"(QHuZKVCcsl , 3rzxIMpYH0)",E7SvBUGNdq
Qyp2U68KT9,IB7ny6Q39Ahw,"(8zZv1CPAvg , M2IqgPHUYk)",hzPrSdUc5Q
0s39m7XwgG,IBjxqGpC3KEI,"(c8DvehmnHM , DzT775phg7)",CX9FGHdS20
vhSR9bouvH,IBTEa3bxF5oM,"(ZzVKPTEMzX , i6vHiMUq4A)",REfPnkTdGd
T1Ujv777kx,IBIQM1ypjFJz,"(cBWIscO779 , ZGtqbkijR6)",3KUeFtmhJK
fRHtzKcIhW,IBw58FlwZDRL,"(io6ympWodc , 6SMVGYgzsc)",MBAA8dw7nF
i67DflFGCx,IBVZ7pn9arE9,"(TTUKYdFPcp , eRSttxcOWz)",3RmA6e4XvV
pLjlwOTaew,IBm1WA1xvjXg,"(ZxpG301zJY , hE6ujy688W)",B8bJFG3bui
cqHGmQNU5g,IBYgF3Tk3hbe,"(S9F75PxDk5 , IFPJmVVCdP)",0OJzHolBBF
MNNqbWA5pW,IBQQuSSKvPwE,"(HjU0tBTSSL , DSGeLSKRQW)",FPGPKz7hFI
Wan7VWTBDK,ICDXLFcMUkXI,"(Pvxcvhq3Gu , VVnY6YlRJ6)",hBdQxN7Thg
7LAyIonXBn,ICShcUIryeue,"(RuRiR3sPEy , UMLvMm1E2A)",dXgq7YpgwV
Sdf76Y1aVO,IC8i08IgrkGU,"(P0XEBoyKA6 , MpDKjIA8rN)",jCZqwLvpgK
vSjEG8llEy,ICykUmOrOt2L,"(yGs35hiSdl , 4H4lV5L0FV)",SKNYtJsTM0
GqoMOtRoFs,ICTqXGv9RG1T,"(vUSZAYuuRI , I7CaE60SNA)",qkpXZcnf2I
T6Zhbw2b5D,ICNvaAwW5eQl,"(SGQBmDYekV , m7ke2ec0Hb)",hYLxB6t1jI
4zv9LyTdV9,ICw0JP39PnsB,"(iBWE5RPdpB , 3sWC1m8rrv)",zO2WLq3gPx
4983krwO0C,ICamISQsPrM4,"(B35RSxWlai , Z3PdhK3NJp)",Bbfus5tD47
FuVbJJu3Vl,ICpfpt3Dhqzl,"(zfGoauVFe4 , 0P5OuifX4U)",nNKvpIVvLA
M5lptXS1td,ICPLkWhsbbZS,"(gzgdp0LHwp , I2K9CCcu6O)",8LOHTVwGH2
kTksVPW3wU,IDreUklVDXFf,"(3c5Gczuu0W , QxxdOOTbEr)",T7HshgMsaN
LdC5mfk9B9,ID0Lf3IXf2KX,"(TdphE4R2nb , eTj3otg8Te)",Dnq7WEPKiw
7CsKBAvMKI,IDToNxw6zZpc,"(N6cIRgoteO , yM9Ka5jhqu)",5SkDShn8qo
gO7J71oL04,IDaDJNK1Wr3o,"(mbuvzOtoho , iByDITuOmy)",vZHWB3zm3k
2BVKbyJHb6,IDZIttX4FbRX,"(av6v22cDHC , Xd3YTPVLG8)",JP3WQqbeyT
Ch7vwoURNj,IDZ5dyXKQ8SP,"(NCeywl2DiU , h7dHTxxMXl)",gWQefkaNYX
yfHvt8Tng7,IDfuosCedWtn,"(dZjGBQnGQD , Mw02I4Y7NH)",5aoYpjRSp8
9QYJUpNBpr,ID7DvHL1k7KI,"(m0Na2qT4mU , KTf544f8Qd)",ILBI9v9i14
PEbkOZp6cP,IDqvY29n8e1O,"(YcdYAj5l78 , l5ZWJKjWgD)",5eReGi76Yi
RP3OnBc30B,IDxX1JP7ezJW,"(cPT8CDWHaU , JvMT8HZkvZ)",MLxVszhjKQ
a6ORFEp7vN,IE4mDBha66OB,"(izVl2JH2vs , WqXllkczLl)",yQiLGhIKfg
3Z8ryZAs9h,IE0I5kDt9H2i,"(cIzdllEZBe , z6SR8LeYA3)",IQ2aw2c0EK
BG5EHuvKaZ,IEfUlxgGzrr0,"(LLw1vLcIWi , gXrP8egobP)",Z0j4yf58BK
VfM3766fnz,IE3QA0yUh1lK,"(m8Tg7WE0I9 , Mv88LmGimJ)",MkXcwWz9lW
Int3xTn3Hc,IEqmmIyCCU4R,"(VSnA9ea84F , Si3uULAEJ2)",EFwWRctklT
USM8m2lsGQ,IEWhaaRlEslt,"(SNdB1eX2QF , XHLotKRAgd)",QFl5OSn5ev
TAVIojuheP,IEBB7j7a3DHa,"(2GTYZKMDT7 , ornrShxuvn)",mASrV2MqZk
oEZ7EQ6uTu,IEpd5i6H5quu,"(rMekWkAmCV , NBTCaaRrqJ)",sICWuWVV4b
eo1faYnKdB,IE7IbQIErZ6Z,"(oAuW78fjhG , HJS6W530NU)",S1kEkkxSvR
M2AS3Finyw,IES5YBuqIwFN,"(iTuuvLkNmQ , aAEFYSVqFP)",TjKG31Ytqw
qCTdBYBq3p,IFEdcOGPC51C,"(CXWMNQx8V2 , o0qpswE7AR)",eKELHuSaPG
1fSFOQy5UF,IFLzvTHkDblp,"(k0LE2pcBhX , 1qgXTw4EnJ)",Q34GWb28oD
slwWx4lIND,IF4CyBBydT1f,"(g8Fq5rloKL , qO1ipqdQHI)",hZSp0si8q4
cpgc8nv4zF,IFDAmMPglDG1,"(baiGD3ucmn , ZtETiAqphh)",9npXLBJetn
BjZ07nvHPc,IFP0SZ5CAoek,"(wykxpTgnad , 3VcBbM6K6S)",OlqlWkaMku
8xBfHZ2cOx,IFZK4eGcCrhg,"(W4a2GdZDQO , XQEPTQpOYq)",TUl26gKnuw
awMuGxh7Ts,IFqHVOnKuUnA,"(9BE49sLLrh , RbGCEKQ06b)",0G6yY2RcKr
suwaPSNA4u,IFtHvBI3LBE0,"(Z02poEuD0l , RDTYnxrToD)",9NIdTb47Tk
w7059qGK3I,IFY62Bcr9SUm,"(BpAHnkc2bh , l32HqU8H0P)",5kOUBNNGuB
QNrDXjsScq,IFYCD6kHe95m,"(0VKkAliju2 , pZAHk2PvYi)",6r0nb2IjVZ
132yaCKg1M,IG5XbN3V2lwU,"(TKPq7P5rnu , kSXSiGB9OL)",zfSHgg94LQ
gqQrTOKOQW,IGsy8TSB2Z0e,"(oS5ci0hJgR , XvXRA45qSw)",c57xLUKaEe
2s3yGnronF,IGdLxwNtheZx,"(GMFUt716sX , 8JBx3t2PaJ)",heuTmQLEvU
gZO8ms3hhR,IG7QNjBr1oCH,"(ghFPGN3dRp , G4JiBKycFQ)",LVMwUOICWk
oBbpcjP1wX,IGkxZE02afAW,"(ZZNvjbWAyB , m6zdQDILf1)",WGiZnCeHh1
mDcat9PJKa,IGQUQZwSp3PP,"(XGsfqJZM3V , MoeJRioOUF)",W542m7iWDV
eDx37bBETZ,IGNKhnYJEavz,"(ikZyqA2iXT , jFHpaQXV7U)",CxAcIN4ROQ
5dReDSYgjS,IGDXgSjgD7g4,"(pL8HLQfs6G , lBYNV3IzKP)",xi1xhKSYjI
1fVCowP3Et,IGBOUDlkW1jy,"(HhuTvFu1cG , QV8jwcxM6Z)",nZ6datHCad
MLvEEo2Soe,IGVt8mQiLYpo,"(nt1LZv3bTe , tmMeAUHOvC)",9xeYfM0CTq
4l9lkJx2ez,IHYiSvT3i9gq,"(HgTRpyeOZ4 , nSj3l989yl)",CgZiexfjRF
oHzqp1oSVG,IHKe3FprYpRS,"(PjYYa2qu0r , YJh6QIH2wa)",FGwktjH4gQ
0mZ2ji81eH,IHS9asIK8c0N,"(uSwfpoWz6P , HtmzuIe6H0)",XGYLGpLevz
KNHEm3TENR,IHF729iX34Mq,"(gXIizyE3J7 , i1xXwywqva)",beE49Mka3I
mdsdDVMRru,IH3uIWyopNjP,"(atbQ2wMXJx , dLfkFIjNte)",Ezy36s18Dd
ZmHuVzDjih,IHNSJzVvCU6r,"(aPDs6cVg8R , KENM8O760u)",do3zPmyEBs
KNrt95KyfN,IHCMImSffZX1,"(mYlI0i9aLp , 0yzQxapVYU)",Qw26Gix8tK
DGRgshFgSA,IHVA0FYZZgut,"(6xPznWgBFq , zVj2aYhb5O)",u8JCIDu0jJ
WThcXLjibO,IHRPJbxSTlwQ,"(Tw5UufDcii , EZoT4FX7BQ)",e6AQlSAN5u
oKkNAxu3JE,IHmUQSonSrBb,"(xhckzEKz9U , QtyXwp1r9j)",HCidJmqXjV
MoTCO1rTnC,II67PyZFGVLS,"(NlsrsjLvkg , qlzVE7PhTQ)",EkkociTNCX
bf2mNoG3G0,IIoVPg55EZnd,"(ahc6I2VlQr , H2fcMZxcwt)",CZ2ZzD5ZLs
3MbR96CQRf,IIJDF2qHkmLE,"(0paJkjHyyo , 7AhPLvZfu9)",qoXDZknq3X
SH8ZfQmTl4,IIoQzLse9mzi,"(MkH6YtQKOi , oHesz81Nni)",MTuf1x14SJ
XA7wrHYSxK,II6Cnd0u9ArT,"(QOPc2MernQ , YQr1s5oIRJ)",obicaP7pd1
kFOtkqn01F,IIeuJGBXZ2Im,"(VEkrr91tuY , Uqg5UqYG2u)",EMNak7ftio
orMqL5TYdD,IIkbuQl5Zvna,"(AgWYQt9Q3a , tN3OubcVCE)",waKE0eJW4i
ahqcMujfzB,IISMtTgODnyO,"(UWTNASOheE , GGKFxRPcRJ)",ccUT81w2f3
10dl0aBBhj,IIOROWxqnKys,"(7EnsBG92ho , EBx1oYYUzR)",nyGSWxtL8l
HVS2HGmnqY,IIvl8LK0d4WU,"(p4yQtmQ1xe , S2mEYmmQSI)",qnoYY3tmJE
j9kp1mw9SX,IJM28311ry9S,"(dd9dWgyxic , K5OIeaSPgK)",0XCU9AOoKe
6m1cImqvTE,IJKTdyuNT9vY,"(LW6GCtGVfy , 4hRBg0EDFL)",RaJzHuMYGi
aUSIjotwnJ,IJ2116xrou5Z,"(wmlAlFzSFA , GsSnUWSdlr)",ZiiAtzI3lD
IHnqnnjvDW,IJ5g2BvDoiCT,"(SaRdUlyNoT , fSSUC48JU2)",gqp0C2Sx8R
orRtnOD6oI,IJiblL7xJHWR,"(JkeDcYdAWQ , HRuOaT726b)",7c5n3GHpSi
4Dt73KxMEZ,IJ2c5tqBV7tj,"(AhZGsDb7l2 , a5eqJS9FL0)",Ce3UartANB
bJKRnjZRwX,IJ0w0C2yOeLV,"(dChopOlxon , oGyvKP6VFP)",LJyJ3IytWv
0h0a4InCWk,IJhDnizlDIdm,"(CRg051WkZS , ZWTFizBXub)",YaIDyqw8Pb
6hU4Ewplwr,IJ6xqBhLFIfP,"(7Dc0QoqzOt , atYNvPHCuz)",n2W1G8kjpn
MvsMe0OUuj,IJIHB8vrgTCs,"(LnAemmiI5Y , 9MA5ybtSHC)",1TkHexYsJI
a3faIjFE8s,IKHvci1qwWuD,"(CKfsBP07IJ , xO2sYi9LL3)",QA5lK3k7Dz
B9VE4ogrQa,IKupZadSJWRj,"(a87RaBLY0f , MHXHW65o6T)",Hdjb7FpNjM
v7T5iMNANY,IKh5AWYLdCBY,"(gTg8OlVV9Y , dan90uXTUN)",9YTyUxhbTX
N0GomaCd0t,IKl5hXzQfycm,"(mfZ34tmj82 , aTqzXpHl4p)",MIt33VUts3
nue1glhnEb,IK8pDu4Kmwre,"(hHFmvdHhOP , Ma6fPc4Nnv)",4vXrMcRNXR
VKk7n5Phnb,IKpHeutNdY57,"(BESUqel8p4 , V9rjhJZF8j)",jp2yuCxoJJ
vF6CqNhiNx,IKQbJyc34K7g,"(ajzVYIWb2T , bFCyPTjEgr)",gXXNygRIQ0
OVRUwQSRXp,IKgzTcHaitAB,"(r61X5iuQTE , DY0g9FQAoF)",aB5CXNfzh5
nJybPXLZxl,IKLL4fZ1Tl8z,"(VHoZqPno5e , gKXC58vaOu)",Ss4QzRKNVK
ypT8cgy5cL,IKeur8sWxV17,"(y90ZwaeVio , dxsWVJ2OMt)",N5xXOPGvBK
XkqFVy6PNJ,ILgQcJLPmHLm,"(QpksO45iJQ , xQ6hzJW9GB)",uVMFpPWDaL
JnsEPgtJQ0,ILCd3i5pxXyw,"(qqrzjqjKqC , osElSWlWoj)",WE5aQqT8pk
AQr8H1YnZB,ILnAgwc1fXTf,"(1bEQb9tHRB , WF6jQL3eoF)",8p5aVsiDvj
KH0wIIci1Z,IL0rfGjhy5Wh,"(UuqDekjiQQ , 7JnO1Wmhck)",mB8sVmq06M
LNySe3HmY9,ILpOmpBJQK5Q,"(CleStixx1o , XzypOAcRkT)",bjScVhJrAG
RzDsVUG7yc,IL49Pl37vsAv,"(zeIWC19Gov , yxCHBVUEls)",PDiJ8Gnd3Q
W3lB6OiJC8,ILfZEDlkuFp9,"(HymnIoqutV , uViL40WuWI)",UhkOMSaLc5
Zh1XTt5Pmq,ILUsT3dM2bWP,"(S3rCdv33CG , u6yXJkLFAW)",3Ze4LpZomS
AaaNH0Vftx,ILyQHnTb61P0,"(sHb84vuor1 , t3Yni9B0bl)",bsab9eYeEV
xPWM3jfNwV,ILWtg2jYRkFC,"(GlDitJyvUT , INdt0Q6b0N)",zcyVg9cO0L
S7Laao0Fhd,IMx4Gvacq3oF,"(OGKBU3ZK2j , lw6lPd3q4j)",ye0IBRmhUz
I7dq5bJUH5,IMvBQ2gkm8vf,"(hLame8q5rS , gy2u9pP8K3)",NGKkxkZz3n
4ANRzRfMmX,IMOFSxgeLldo,"(jlerQsZrNQ , Gvh0nw9aSJ)",iGveS6cEyv
HJqzPFUrxQ,IMlar7OIjTW7,"(0SN9O3XUA8 , F3uq0EJE5K)",UUNjd9EP2p
vZdSeT8LVm,IMhUyIVqlYaV,"(CDHDDWXjSs , VXJ5okPhgH)",qMmwJ0haaC
0LWqWV1X5g,IM8ZKsdUZKMI,"(PREyc8NbDc , Xsnk7GRVqy)",GDN0O3tTo5
M8xcggN2fH,IMuhjILhbsZ1,"(rZXOPjjLTD , xmCgfNm5ux)",yuLt9ntuYh
rcLB1Zf4nj,IMUABI9J4J00,"(pNsf0KSduB , kZngZAkVMo)",W2prp173DU
5a53XZ1eWg,IMWTXx8s86yW,"(sfWXnG6bU9 , rOmO5FtFKb)",0GXsLYJqRv
8Qhi99Mnib,IMizT16qjq8y,"(9jxneOzobe , aIHjUJDpq0)",24OznaIYDS
1CiAdaTRao,IN7331mGWnOG,"(tqSNmbWRcR , ginN4G7PnL)",zMm4GMuhRl
neW786eWZ1,INd0raJPVXwQ,"(uVVsjslm6C , EOn8xsL6pk)",wrkTYoW7HN
2z5L8aRidc,INS15eDGsD8F,"(dcNep7JWuJ , Dc8e5Dxbs2)",trcda3kA0d
NgUBzd3d73,INOEYihqHanr,"(cG80gDiJWz , tIxxQXW0IY)",tJntAne7Lm
qY0XBmbTyT,INzjh2bzV80u,"(kHnEcYwASK , nO5in4VRlq)",ztlKNXMSx6
H78E1O3bgJ,IN9ysxiPqQJK,"(47NVREtgRe , t7TxOphFPN)",Vrqmzp3Hhq
HODRVE8fAJ,INPq2wCZFItl,"(ZlPuQtoHo4 , a1gi6UufIr)",ocrzdGZh9b
sBvGAwPWyM,INJ1kcysWkbO,"(dyo5xh8OdQ , BoDzofEfnH)",9GMRJsUB7S
gqpCyQgoth,INUECZp9cmd0,"(9miRgj7XBA , BglPBxqFtt)",A3UR97TWYx
1EulkdUdc1,INzw79IzeYxq,"(fSWci2R334 , NsPo0sMK3k)",Uknyli9lhM
UtNtN6UilC,IOZWBdT1NAsK,"(zLbJ4iUfbE , 2J9HLCLDAK)",t6PZQYftvi
EODfSOqist,IOUtuKPr0WzE,"(dJ6M39yJUV , Dra0ZPW5E3)",Wzw38pOdjP
bt1ofyO3Jn,IOQV4C0RQolh,"(4enozQFfOv , oX6JcMakI3)",YnXw3WS1fX
a5PBqAtPZn,IOEu9kfu0ViD,"(aDCHaDNJrf , 5ouGofMUbx)",Mysnnt992W
j218l5tE1l,IOnZAzC6y88Y,"(eZBACiEJCI , jaDprmgI0v)",aGBkjvRi9j
F7Dy9f9DCQ,IOSPnDufYFHW,"(TIdaltUZ2v , HOml17RKox)",WKm1nzndkX
Tk9LjJBqt0,IOEntQbYcW25,"(Pd0hlZZljg , kFJJmDzNpU)",rIgABAFIha
195EhKlNb0,IODWxPeBIu5j,"(HzrbWZURnA , ugDyshQU1N)",73oPwB1LTq
X8OhGeDk8Z,IO7CvKDR2wty,"(8qwYsc9WcD , O7jQKrO9Kg)",6gLnOEOc74
Ena3c9Dk7w,IOkJOFF8Ohzi,"(niEVvOTS6i , 6xBgZLVpXI)",AHVnkAoHVP
lHGjblzpyk,IPeKR0qDCyMG,"(gmzaWSqPWZ , 8ivMHYanAH)",QHPNkZiUV0
Bl236yHpSZ,IPRqwx0pGJRw,"(BeJQ0OEzLA , kRrlLU4gXj)",0iMr45nL0Y
K0GuX9X1Jm,IPFCJRTiLUpb,"(ltOJj9sc6J , 57LV5r5pYb)",3Vq6fWdPoP
UcbyeRFGNV,IPDY4hhxIzG1,"(uYbLeuLdsP , V7XlTWJbb5)",ywo9UfHM6s
sy2pVYXVIe,IP1wnwokpR8J,"(6uKHWPVsb6 , 5jN0gllECr)",Uj2UG5kYao
UJnM2wLbf2,IPPQTLl6rmfh,"(6J5qes5fQN , RiRgiZCLL8)",ZHB2jIIM7W
iroOJZcB5F,IPajxc1cfsge,"(cLhfli2hRD , mTRv7l3qF5)",iXQICpkANx
NRItJXNRRa,IPmJHDr2D3Ya,"(aqv0eLp6AJ , BelJrAApWk)",dA6WVH6UtV
0s5eXE6MHF,IPj8MLBbai6J,"(W4laGFr22D , AdbOTNWhPG)",L4DwwSdHWS
iEQb0XiRAN,IPFlcApvgGXb,"(k4yaL1Kb4e , XsVvWx6EVl)",Cvjjn7xzSB
uqj5CI4R7b,IQSuUAJgqxx8,"(DXOK7Bf3SX , 3G0UIcob9U)",aC29OarB1C
SZf6kuN4VE,IQXgzy2lQaXz,"(9Bawx9ZWKZ , xOfJlQGcpP)",1miYb8tNKV
VsqqgO1PX8,IQzkp64JF81t,"(wvxUqdbdMm , NEMUFObtGR)",TYWGyiAznv
1WlxqEXV4C,IQbiPewiqZKo,"(ahBmyOg8X1 , kAbsqIDbhO)",qeoh3MubDD
HYwqwMfDe2,IQBhe369EMdC,"(K1mm1W5m3l , LUs1M4QvrR)",QntzS5eyl9
g7mxUS29Tx,IQoZ6sdxznG8,"(SVS902OyZT , sIKuYByoPS)",AZuCHmHlUN
3W7cLBLrmM,IQNqbycgqBye,"(QHQFwwpRJU , I35bwTxiYk)",WnLtHqoreX
WpwOl4brlZ,IQqRhCF0MQYu,"(L7N7h9JgxO , bdw8oNmi84)",9QcvbiPR0o
GF18brWDOO,IQmH76ceCq4e,"(3GJWFQzerC , uuCvMo2Nwp)",9LeHcAG1ms
tD9AaE1bUM,IQ45rukhpPtv,"(Vu4y73Couk , m1PdkaKF2n)",5QiCOChuEr
jgFE9DJPBE,IRhbyJ4xz5rc,"(H0wkoba7uM , i6EkRGGVzO)",qcCIZrTi4N
PF2k6eMeCo,IReAVy5YznDb,"(X2LMYXJPKR , 3FYr0Hb6uG)",5el0L7I18Z
JMkAwRWZXy,IRDRwZNuQNRY,"(kRMocJVA3t , zlUARTavhR)",1FHSAQCXgH
vJxF5CorSZ,IRg2NTIs4GHD,"(rSRby6ix0g , 0peAodfUCv)",gjuneNKkM5
1BsUnIkx6M,IRthe7E1KsWp,"(SKcqVkea2X , 7kCDHrub3e)",OTKulIyMyU
9qPNQJb2Pr,IROUuCJEhfFL,"(AaiSCEkSDZ , Vqb3ypzM4X)",29Apx83rcx
0fZ3apABz1,IRoHAQ48vDjZ,"(eVNUEUa9Fc , 2JAIvqx7gY)",uDAmN4Qzsi
JBkBgTv7Wk,IRGiqoXoYj86,"(VXfLxDpv45 , 4krxqc6Y63)",9ZAGbHZvA6
zG8YnxVRjh,IRyqeUv3JArA,"(oVRy561wZe , vlHNojUxPu)",7Ornk4IGqz
yfJkKu8S7j,IR4BJwZlDHJt,"(1EWzHS416n , bOmfFouq4U)",DtQld6kn8Q
CpTkbotNfd,ISirRyyQh2Yw,"(kXPD8S6nZl , FpqOpcNyGX)",BlkDdax76i
CFWpJ6Hudg,ISkXD25dpapx,"(UitvCM9JfX , p4JbmtTQhr)",mcNiJQalcP
cOIYOtlf8K,ISSG6bo6448W,"(tmAvq4GLBE , 8De7hTQLQC)",zujivz0EYH
fFvrLfkpsg,ISvyEp8EKKr0,"(9ZwmvqXDMu , l07lGdPnPD)",sBFkNk16Tv
UwD2fTXQZb,IS5vrtNZUncL,"(RJbKWIhGvv , Hwusl1ttuz)",sdYhwuFOxU
jt8u3aO7NG,ISMAm0X7SpEz,"(HllKDeUoLn , 8jg95sC6bx)",LgbgcXCFYq
AwZbfnVHL1,ISevFg7TO6nP,"(5SXMJkomE4 , mzeiAqVSYx)",fdxWtjih9R
f7JtF1coub,ISEgSOHlM5UN,"(rmbGnBlZGM , Xwcy2BN7zh)",B1bvVlT5Ts
ZpLEwX8X0e,ISQp5DI0C4Ko,"(gTSTWNI1Ht , 5KqUdQ051R)",mvhjltopeD
fkAtP4bQ6V,ISL11bES4idL,"(C6BzP3pWq0 , sbrejZpH7Q)",ISlAUH1lQP
pxiqzsBin9,ITnZuFwn92je,"(oaxYDuBniZ , DR0CAfCcfp)",ACmYC2TpUT
dYB6iS4EwH,ITEE8wInVyp9,"(dhCsG8sxHO , QzQZA0TPAd)",0EfkD9mbz6
oH23oYx2HR,ITFjlWhnzQ2F,"(T5NhM9eA8K , wMQfT6aWiE)",nXWdxqYxzG
vVMLzw9YYR,ITBzB2bBURPL,"(8UnD0UWQzM , ZI4tmqG7Al)",u3t34dXFVP
6rbqWAKH61,ITVdBEy3X654,"(yAq4JCEZPX , IbysvfyZNb)",3PtFGpLppk
sevjP4KA8c,ITaS3uBCQB8d,"(uiAiBOgO6p , FSFvBc4KYg)",sSsgWxQKKL
UsOfuldjd2,ITPP4IFJfms2,"(xQgt3bu4XV , zpjn2G4vId)",VKznWFdZ6e
BM7VTcxMxb,ITKMEpVo6FPZ,"(DsFkSnjY1P , AJ8xlawuyt)",QfWUWyxrsX
4xIOUPTu0T,ITNOCc4kFmtE,"(Qyy0PQw14z , hcwqdSf7IG)",CAWPD9a0s9
u0VywbQYS0,ITSbItWuJtp7,"(cYDTv8NG3z , CWP91pJIHQ)",LLc12EuMKz
JGKGqKnc3X,IUkzpBiGX9GG,"(bxVk0mSuQT , 8byhj2v9JK)",bGNHmR88aU
EQ5JbjXdQQ,IULw3XmTXM7Y,"(bYOHjV41wO , kBy9NK6eLT)",essmPI1Uva
EcxwqFEzJW,IUkxukw2AmPP,"(Gv8fL5dfaI , OJhc16oTWX)",viYV1AWxNc
nHNWxppAxy,IU9enxeTXjqV,"(0iY7dlrmkA , HZFI0fcGSV)",ap1UBv0NEh
ij3G0CZstU,IUVHdNH3HGde,"(vgTOkmF2Tp , rdLJTj1HsZ)",csUDgYsuAW
3Y8o4BNcGi,IUQAI5d7snOg,"(2HtCYzagSV , t3NCYGTvS6)",DkvYkuOpQP
kEZhByBSS8,IUKGQyOsGOiP,"(c27JvpSmMk , u4JF66GBeF)",JUltthRIuZ
BxQaamKpG0,IUV6Ix8yGOan,"(ulfYoB8lCC , kTJ8TP5039)",4vpHsLpF2s
FoVBWProq5,IUXZmhiv9UuY,"(SK8XXJTfIS , sjcYSSK7mo)",j4OJZ4h4ae
zQStp0Zpql,IUs1v7E6UPKe,"(A08fhBIBt5 , puIHIxQnVP)",xPNNgrZBgC
h7swLmkXOq,IVS0KZv5zSkT,"(athZLqFrKV , MJjMAYsk7S)",p0Cad7DnFd
uKaV6cPMv1,IV6w0WQ0r30i,"(GrpNXo81Pk , msv4X6zuSA)",FEI800t65f
mblLssHbQU,IV9sFSedWsRy,"(EYCM5ltRka , BCBheRt7z8)",mD5o0D6OpO
mromGG0BS6,IVYWqYiwxKRs,"(MHEuczi0P3 , W6HWJUXaO6)",OYrPxSdw07
EBvms9Gys5,IViPjBWFZYSv,"(ENeB4abnAg , YoBlqUXWuX)",f8rsz2K2nT
z5fUEfaExR,IVZaTLoIimKK,"(PdjTAEWuZb , AV2pHtGnMV)",jdc6tN8DLt
wIBgtwj075,IVb37HG1XdUx,"(useqNDg2CM , hlj3gusxqU)",pDUiiBvyjH
rrhOLPYQWs,IVQaeUKlvjsV,"(l7b90EoqLn , vGuy7pFyXx)",pTFclZhMpj
csGTscXOXw,IV0eJ3T0fXxF,"(DYU44iXICI , CjarrleUUv)",bAj3cODzAp
Cata6SNcwC,IVnoCyUfWGoL,"(jPE62raG0w , 9u9dNKleWr)",RqXUgMQBhI
b4vaohVzSm,IWiQrWpt9ww4,"(BArJYSRDLw , moRFJeSwTV)",eJbsV3XXPb
KLugLUSmKJ,IW65wEzFfFqy,"(k0oLA7YsVz , HkUFFXvamI)",2bdmtRPIzy
5uvCS44J0P,IWfWOUcJxYGR,"(nh1tBVjST3 , wAJEhP3XHg)",sn1Kdl0bzW
0inXRYcCjv,IWxlQRyh5ql4,"(5w6YdmRG1b , Vfeueb087J)",oXn31oWRZH
0rRr8T8Aee,IWwpxZkjCBd0,"(rtlkXR0aSq , rMVkFdqMbn)",dyr9jOw5hW
EqJoi8m1hc,IWxhDDtRfBjL,"(Lzb6Jbil35 , ZWod3s0Sup)",rBKM3N1oHf
FLuVIYkxof,IWgKpuR3EzWg,"(CBcvVDYhZw , iHn7kClR5m)",6LRgMsu73c
ifSwnqmWfy,IWlVH5GKE6wG,"(IEQRgsNveV , uXmPkDm6Fp)",PuL8Y1YBnL
6INpYZoQ16,IWKdYrFN18mi,"(4yYTHgDWvR , 69HyxJVb5V)",GsIUMV6fVt
9HHdpBfbzm,IWL4XiR1Mbbf,"(OGI4MxhhCw , 1j1zA0cZDa)",L1MS85mExF
UUColX83YZ,IXbZ6ZzdpUeI,"(NZSFTrXgYL , AiUjYKp1qG)",a5ninGFIeI
ciCerXiejz,IXC1Pw34Y5jY,"(1NIb3sQYtS , fkFg6WCpMe)",KmydIEJwPv
YfV43ZlvSb,IXsZRK0kMD22,"(vxxPfvcehe , ATPe2b5iPK)",lRRn5GIuPL
M9yyluVk9G,IXam0YVMSxUH,"(HYA0PRaxpQ , X2uTg0o0M6)",BvPhiCeeye
GEGbEYbG2d,IXBbwqDiAXRj,"(N4yJ4ZwAtP , hNiRQZAqmk)",Q9Hz2IwhUh
sf5PRGYNYA,IX0VmvceOgOx,"(gnGPMsHrLq , 65SYf5AlH1)",WAjs7zEWy0
K3kTCdSFHu,IX4EBntR6pll,"(F9kD5UOg4I , XjgXNHJqR9)",fFqBA7sF4o
biq7bpL0A6,IXLBwUipOlz7,"(j1wNW1JMvq , Km0x5jgOIL)",gZ2SeIAhdM
GPtg8Jht6N,IXZIPZz8WW5g,"(EU3UMUCLNj , oCpOTytpTP)",BqwfnM1R38
PjkDGyALSb,IXAeB3ND93TX,"(40TTwXtgFL , 1AhiyU6qxu)",Lub3R6tEYN
DopslTCXz8,IYp0NwvUjdaB,"(dFVOSWVjjQ , iU8QXiW8H1)",ftTqNTNCS6
CB9PSpe9wZ,IYbHEFmKayKk,"(o3XsbuoWsB , UeaSNGH39J)",gWUuSgtXef
myaxIULaLZ,IYCJUyCfBbxz,"(vJpssGOrO0 , EAs13pXXPj)",o0mSLzOL4Q
