id,entry,lifeStats,sort
Rxsmu3FAVe,HHNPhtw30ags,"(KjoHCApXXE , agqnOw0K6Q)",oL3WUikhWd
SBMy7J2w6q,HIZHFNsMTuO0,"(Xg77yYhucR , eWvzjfexwU)",xgP816UHeH
jq5wKkfKna,HI63XETNj8Lw,"(OcnF3rtDC8 , nARFSnH6dE)",z5r5ni9gWj
uqAWbBseG6,HIWgp9WWHOxQ,"(YeyvU2D9ZS , rLiJbwJMKa)",uvCKt6I126
Ro4uo6cfF7,HIS7KeQZQc8N,"(gooDBpPuQo , TYRzxrMAto)",gkuWr4Xl9f
q4N3dYSHGr,HIhLabCPO4j5,"(NFowGrT32H , vT4Pl93uO3)",hfzBavWu29
TXUd5tQatn,HIZEbKaR7Y6G,"(vDeCAEEpOZ , L6ax2PTrFK)",2tx0ySjUqx
2i8FWWHb70,HIT3bvPQkJtt,"(YIUFS5xDVT , y4CobyBOqP)",Lmf0tNAyLT
aif3Yg1Ay2,HIgSgIQCt2Yp,"(4DMNohTtbD , 4Pd6ValmTC)",alrquzjf5h
wHKNLKV1vF,HIEBGyiYZg6u,"(OVWnbx4ZeT , AfqMCjWK7n)",18qMnW7vkO
5YFZWOBg7K,HISWjzmY9ZMH,"(6vcJgeincW , yPPShsHJ5h)",qMM3ZUO8fF
gu6LBmLZwg,HJAs1lXmFp5m,"(mPcs8k0OiE , 7z2G31p23P)",1OdStxs7gB
KYWAXVnxy4,HJQeRiAJXZQx,"(2BhIiyEow2 , 65j9CJGyuj)",l7WRbJiRWK
sEorFq8zSf,HJyqswNLaTKi,"(ffwkmz8U55 , oIP16mlmzl)",dhxmpnncda
Z1aGVFRQhB,HJxLEv9UOhlQ,"(F0BZhWD2Nf , 7Bh6VWfJw7)",gLr2j53fH3
68BQI9G0VW,HJdnjNcpn2Yy,"(3FeMVw4aJ0 , m7KYVJo88G)",c4uuhrPRRa
fkS5x5ocKS,HJ7JEjog8Owg,"(wGXFS0EKoY , orlQ7hxFEH)",FJq26mnKtp
EldlKOZklC,HJSz4rWxlBgi,"(rwEyzJ8z09 , EzlovKgY4D)",c2E9tU652E
h3xKiGiwtD,HJI3qPvv96ja,"(egTBp61uyF , rtc8ZBZSbg)",BXIFCe4A5z
6oQiRpvN1b,HJWWqMcq1uHp,"(HbmJ4dq1gr , rPoKKJoJY9)",W3nN3NEW6q
ryFU4Sz9XY,HJM3VQHtwtDf,"(v2RWIp1s7n , gtPrrxM5If)",fzO5JvLkMH
GQgaZsFOuZ,HK6ApPUktmUi,"(LcBip8vqf3 , gZ6Rf1iT8h)",0RtMnk3ZEh
Kc9ygjBBOJ,HKuYzBifStwL,"(JJcMUAE5PS , G8XWYUSIdk)",vOfjfIgFxQ
DUxipo5Bq2,HKdTsZEw8fcB,"(MYL5dIPzPs , OMyYTHjuHP)",OYb6ic8nMo
VIkvxvd1IO,HKhlx1v6m9zM,"(0QjOq9TuEo , mt7APYRN8o)",q8Ac2ZY4GA
renLBP4vZF,HKqrWiTTJ6Hu,"(tbntPF7P4W , Jdx7eqN6D8)",02pnGDpuKV
SYjxKOwVuY,HKg7pPfLUAmt,"(lYIOiWNoVd , dxoFRatnOL)",nyO1AWbDgU
go6Bf0NZTk,HKewwZxndg21,"(oeFiapXTag , 4RhbYll2sE)",FVJv9jvSZF
YPPsO2Bm2W,HKxuvS7udBEl,"(BBaLyFIqZo , AfC1aRB2a3)",ywFM2R4VlP
84C0b4x8gH,HKKWBNSEGQnm,"(3JjMgEHjUw , lY5Ttjo3Uo)",QHw2UYdYJh
uiBDtiv0wr,HKAd1pb7eM6q,"(Rg7nOmXkn3 , 9VgvJuvnMb)",ybWJQ8YvMi
o3bvfmYKbN,HLagGk88quMb,"(GZdQTHBbd1 , igLVfuBnkQ)",oA7w0W6BK9
A9H6w4vq83,HLlztxM4Ob4f,"(fxAy3AjBeC , Ipg58aan11)",32kZxkWrQc
vCABN5wRx1,HLRpsNM2exli,"(FPkg9MrDJd , ztZxieYyuf)",3lfKy0gng8
qKYIdeEHm8,HL26IkGBqOqQ,"(TXK1jZoCZ6 , fZHH8Y2JEi)",4wabmgKnlZ
fQabCPEKVr,HLA0ONpCkaDT,"(PjaK6Sa7cf , eajJJ9bEUl)",Jg0lAZkMW0
7JhKgyNfe0,HLc7L3BBTaY2,"(3yvdufAsvO , C2phnxruEP)",HgIHBY4gNL
t5wq7Y1Phv,HLFeVVICCzPa,"(f5TjXii9CN , kD0Rtn7fWP)",I5l3ElNNWW
MDITxYbjHU,HLA20vx6D87G,"(S40PbHMIt6 , GVhIczyJyB)",YiwZHLxsSp
EXUnTBVR8P,HLlMCKjdGR1y,"(rqzXjrxcQw , 2evzreo94I)",wSoKj2tQit
k56dXI6yCK,HL1fhbXw1Nlf,"(Xp6JdqPxlR , xlhRaJuhiW)",9HEjAGfmNe
ExM5CzREIY,HMII5FWiVUAI,"(WJCm3GdLvA , cT1S1HWvGo)",UX6GRf9zm1
LDhPwrQItA,HMXt7rgLn3QD,"(vnSEIumma5 , wpeMhj1bfj)",pxUyoOTFaX
ZQgrvNeaFV,HMjruQxavDGk,"(mNTA3JqIUM , KybZAeMe40)",aKuNbyTkmz
mzR2Pa6Zl7,HMwIIYktKPoP,"(4mOOQjteDE , 5aJNhDDB5w)",ovJxlWMhia
pZtsv1xJFD,HMwvrjy14T9c,"(grW31pL1nT , JroPABaioH)",7xDg4FWuFk
21l18wC40m,HMUruCQNUZdc,"(YaMyGOc4l8 , AdGLEJgmK3)",ljOYg5SRgT
DLDagDoZCa,HMdJYhFuIMEK,"(bv6eveKLpp , Zp2QMXfoNH)",Vn5h2gveoP
TKGiR4AbMr,HMmuLYeDOsdf,"(dFno3CoblQ , cpHoe3LA0K)",OE0j5j7GQD
BGa3h1f4ra,HMXXDO5K3Gp2,"(QYbbtscaag , wSZ2l1fctQ)",ldsIVvKNoD
k8fg2mE3ci,HMYYz3SdHt22,"(J4Ty1Iu2Ga , liGGD4wIJo)",VGnsGQsttR
nUiRkg80Eq,HN8BnGnOQmF2,"(u804i9oPhW , wOJzazxrIO)",krGIZDOp2G
q0EbZgHx5y,HNgn2XJ51zOo,"(FcZmXZOZ0j , 3G4tLRKYap)",CYI0PmVaKD
q3sqFO1EI5,HNDmaYPaJ4jf,"(m67ywAzb7Y , pAB65K2VOi)",sS0DigFMS7
n7YOz1TGvg,HNoDL7U34p54,"(Fjj7IIoPS7 , mLOZyBUB23)",vKMV9sdWuB
agfHv5CAzq,HNXBxg886glX,"(kK4PQVnKR7 , D8R6w6srWN)",KQtL9fqniz
uaIxeUC0BF,HN4MnVVh8yvj,"(DUC4VCyIcT , nSRzlUVO28)",D49plD5yHi
zf3HqQ10cn,HNX48D1FajgD,"(PV2vnxHeRB , 9pubbR07KA)",KrMWRfDNVC
wKech5pNFe,HNDMwLNSRQM7,"(r6hNTxUQ42 , lw3PIOCgLg)",MtyQ2koyb2
aA4xY116Wl,HNCs42ENlP9D,"(BEJ8orp49z , sQe6t08SCb)",PgqNPdaR6Q
6jYepmc3S1,HNZU2qvFLxQT,"(aLt6rPyMpK , mfPEDxQ3kF)",dlwtDYduCO
j9WsKaCEZW,HOsXell0bRsS,"(GdUdkCpifI , E8F6vXzueq)",aXzGrAWUk9
a7U5jFl9R6,HOaTHqMVPBJa,"(GDEgC2vi6H , NTfRyVGjxN)",ycUh2nU8jp
NYdO1RVR77,HOmPEx4K105O,"(LufEYMfEKc , HNbGREwH1A)",lvMpgg3VE4
2O7wh1IEKM,HOaK2gWC1EmV,"(1skDwUag4l , wbk9NncF2N)",ES9HMhgekP
ix9f8Bv2l2,HOKLhV9rrwTi,"(GTZBHm4OWR , zPGlZMFmu3)",m6xjo2Trx9
psEOCCWq8s,HOuww3Pv9nTK,"(jasXEyKJTw , d8SFwh58rp)",OAoIjKGiIF
BrSCCudSCE,HOvGgYpqWHCx,"(lxZmRxNU08 , CHFhPzekpZ)",vwGwot3hpt
UIvJoFaY01,HOfSk7ovuiz3,"(pZ9rX1oEXu , l1jzr1mlyh)",TD1BmoHcNU
pgdIMlSTkw,HOUyPTtd016G,"(H6qcBrfINh , eVvVIkbHRM)",DTUuVmdGfh
5qu9ZcYlAn,HOPxV4eFHSfE,"(VLdTvOvhbM , grBZAuKeTw)",tsJzQwQOXd
HS8cPElC6o,HPN5ciZ4YW3O,"(AX7PHCOVtI , ciFBuT2L2a)",VDErTf3XG3
aNKZPakTRa,HPARD8VBakq7,"(GJuVL0m6PE , OfdSast4jt)",qIiz7ei0YM
1vwhxrDYqy,HP3thegF7j1d,"(6pK6eJq1b7 , NrxDJCLTvd)",SXjoDOaxw0
bAn6dIIvJq,HPfyW7e59HlB,"(HniyLyVKvM , v2Y8OGxb0X)",OTFMZlelqM
WYFL4aSX88,HPiz93CHGPPy,"(apmVudwyAU , 2TnNehf4jb)",KlGTQHKU2P
S4sCv3vc0K,HPsO85kBsWb4,"(BOWIlOqdeJ , JnDrBzvPyV)",mwpIjmN6wc
EsTC4cXXuA,HPUdgUVto1X7,"(8byJIaEEbP , fvMcXVNZPj)",Q05QQw3SBF
oHOinoZYBA,HPaOocWwJnyd,"(L5Uni9yMQO , lg6KBaBHXv)",a3SCxJqSvo
YCNibGfi3l,HP0bbj1eOFR0,"(2e0BFntxEd , hXQY8XePH1)",ob2ovdrOAb
V10jJx7mch,HPgIFjzyKvwn,"(6MQ7DSYuHi , 7nDBV4Zxr8)",rmk8BAXtGl
bkr45d6RK4,HQ8BSqurwry9,"(M5bsBx4ZOc , 1eX3z3H4ln)",hEwrZIjJuN
4bG7dB7wrU,HQ48LcL15c3F,"(ImmOleQhav , 2noZb402jA)",O2nuOedJ46
Ly4AMk2N5e,HQlkdMGKnDYg,"(2Vsk0Grxkx , 6oUomBKPLB)",4S3k3Blvz7
V7dfVW1oXX,HQjjoa2Jeho7,"(kIndZJYoBX , aTneYkDifd)",fKM86910Jy
TjUVWPCzGQ,HQT3SxjKyfk4,"(lfSHFrIUXt , vapc6lb0xb)",tjgB6ASFx4
6I2RGdxTMg,HQokgQx6q0bZ,"(mCMq4iseMx , mpQYQPoWHm)",q55lWroAsE
ppi1xZvxeZ,HQB3GRaO7b2k,"(L80fupGCOZ , I1FdLnAMWe)",Hr0a5c6YXk
soNVhcxDlf,HQolT81EOFRG,"(ONwND6yztk , IS5s8AJzyi)",EKAZNT12RC
NRuhZRBSQC,HQReEYsyJYx1,"(v9OCOMDNda , bl5twbSvC6)",u7KX66HOdL
CoHvNE1dJP,HQ9mOhRIpKAD,"(841secIGAM , QJ8ovXedM0)",sZ0LiWakKs
iwNb6S77ZX,HRHsJOb24RF4,"(JlbGDAqiJF , FFxt69hNda)",frAMn8VDRc
WMZKfOmas4,HRnDHy2FA8fi,"(mIeSmVqCfm , EhJM8enT98)",lDDXdXXABZ
ENKbepPpVd,HRtB0O8R1lyU,"(QHr9f4J40u , T6551uifO6)",iD5itJFD6z
s9yHDdFjar,HRJbks8NDRBx,"(b9cMu995Sn , GpcJ2HMIJS)",lzjwfhEBIr
wDNhSXBL9g,HREchoMZQLhN,"(7y6BzCp9Bd , uxrzhJaEY2)",CBi58Fr3W4
z5xwiVVB0O,HRyBG7j46lXN,"(p1x6ELepe5 , ZWvsWxR1LE)",ptg85fdmJP
47H3dcSFVQ,HRXKkWP68shx,"(TIxX0Onzc3 , tuPWf6XVSf)",rnZW6kfh4i
hph7BJUP2D,HRGyRREc8H77,"(sW1YefISVD , xNKpSOG6yK)",2vDoHpgwnQ
Bm1h4FFIEr,HRWzvRSzwSEg,"(VP28wwwg6x , 4368Q4qy6c)",tPHiX6KL3x
UfFKHQlSWM,HR74fLcxKlHa,"(E5IfG2TCZC , rR4V2LseL9)",JZf564E4Gy
iVZf4LsK17,HSFcRbg59U8v,"(t4NYXjFXdt , KxIGG4Ua7g)",JeU5JpqYdX
rNkqkWfXIt,HS6TTxEQuK2p,"(I3ezMfuSa5 , YNHKsarVkY)",VD6CcDFVTu
jOwrg10GbA,HShJaRe3ZzLw,"(KFpOLQL2NL , zHqMA563zu)",5aDm4Xx08O
GtOFmZd0eQ,HSnabWL8Egx1,"(4YMl4uRSiy , eE6qrjCjc4)",Q1gDLkdIFP
KCwlHbWpyP,HS7PdGqVo9Rk,"(YH87KNnoUv , BbBFnpwbNb)",v82sKbNedG
ZHBOqevVvh,HSoqmTqZmOLP,"(aixP8irFlz , CwTIeNGvuo)",LxB2xN52cH
RdU5UUDwTa,HSJDmVr0FdUK,"(koSn1umm2q , VJ0xGEFg2z)",WY0MeQXbq9
69rDgkEieh,HSSh2A2e6Gs1,"(O1HmTybjcv , X657wr8vDJ)",X8shN5HkkI
5z8w7yKy9S,HSvtFoLUFpTm,"(5ZNtPWpBPT , 8wjx7wtYZR)",5RTOVEtgYy
7dFKfQCzhu,HSeLVexamyz5,"(f9BWp4bb7J , cDuUGh1UXH)",oTVcOf4dXK
FgZa5XMM1f,HT95xSjc9B9Y,"(6N6zFPsiCy , J5ekkDdmdt)",35SeDvDlVi
nQtsMpHsqP,HTChGOLqAOlV,"(Mboc1aPDPK , 7xWuYfWPdG)",CZT9fcs4Jb
Qe6GR55dfG,HT82Z60KHhIv,"(AARaSl5TSF , OUbP1NhjF1)",xMrdHm1VFG
cJ9uXiayvX,HTA9SxaAmiva,"(FJcz3tM9wp , yJ83bFIQO9)",3mEpu3C0R5
aIueS713x6,HTGBitP696C7,"(Biv81S1HzS , 4D7Cn2hyRg)",GaBSLC2zLJ
E6PJ674qaU,HTPSzoBQtIUv,"(5ScRquw2Db , wzJls5BppJ)",nkFnI87tXl
gUkySVACkv,HTsgPnZtK7x2,"(ImuGP6F3ES , nc217By6RA)",UUkjry3o3F
ZsVoBCE4yM,HTHB5TqwrRQx,"(BGwei2Ec6z , kZkgaeqCI2)",BYR4UEKVqN
3JpG8rxpwU,HTdJaEuleHav,"(d8ms3WBYXn , F9GEQBjFf0)",jLOHf21o1o
Th1IbBonek,HTqWloT2P9tc,"(X5pAQTGoeW , qDrtrYugLo)",xvDHTFKNax
nhoyHkjDYn,HUmW1wCm8kUp,"(xl6b1GSIyH , ApSLWpfPLN)",EAYuJsJpnq
VodpLiT5rs,HURrNxg4RC9W,"(8NJ2vic8Q8 , VnPQGvyAgL)",QZjATfGEOb
VSUfsXHHjc,HU5QEDLRdAdI,"(NHolFe2OVz , XMCL6b3gEm)",8Cdq55CZNK
a9ERM0onvr,HUYeMxYgqrYH,"(ZprfrEcyBB , BlxwS9Kz89)",K9g4HA5KbQ
5YbxmJXKGy,HU1UmjsETNvh,"(0KcMi75daw , SGiDm4X8EK)",uB7TfYJjmW
bboM3ivyl8,HUkxqJcBsxGA,"(qyPubeQBBQ , KiwSDsImir)",y5xzbaXdze
8jM3AiNVfy,HUjUWjRCFdoJ,"(1J9eqDKC7R , OXfBWazCW4)",HpQhYmiMu7
auabMYTAFM,HULwpfJS31q1,"(CCZgwaIfEE , a6Gj63NHqZ)",v0zxQYZvKZ
OhZCcg5Ug2,HUkGx0RWNkL0,"(zAqsemJcGX , h1F7PMfuFy)",HfYX7SqMES
YCW7NGxjWv,HUkLmSPkOsVN,"(CSGWcsj2Qz , oXEe5NKSye)",86HmQTQkkg
6HTpllfNwB,HV4z8ubjUgw5,"(GjSLM0GvEr , 36p8OQLctK)",ITRpkA281q
VW4M5zCgCA,HVn318LI5eKx,"(WmbVwJ9nKL , HzUkZ9Duap)",9MY4pkJatt
1qRcNwDCVZ,HV0WqnAn96At,"(FNOA6NdKdt , hLgVfBHKMF)",BhxBhdeGas
OTIpeh1iEB,HVgP0IV4nKNq,"(R5aHYkvoOo , cuM0bs9nzd)",tWz2a10HRx
ADWuZtySJU,HVTXBxoXr0gh,"(qRaMFJnMSx , 5ot9XeR9Ua)",huoJkzLnNF
oBH5nxL8C1,HVbBmKNLubOp,"(7l5O5jRSbJ , M4Awlm1Io4)",ysIBzXOHin
uSR55JlTr8,HVUr66bIzo1q,"(HuFX7nepZM , rWnIJdLZXb)",zclKckcNJR
0FKLvB6jS9,HVL2e7zNoXQ9,"(JMBpEzQh8j , 69mJJmXDHF)",z8pmQB1cjp
7rYlTh81ak,HVGihQMutr54,"(a6z2EMsFN2 , gGFNJiPvMF)",fvursZvHU8
VFpiLRTyW7,HVFbREchW4Om,"(H74LWvbJLZ , Q5loSQ9V9p)",SMNg0vzUok
t4UhNstWRQ,HW3zaTvimDIh,"(8YveC1a8m8 , 0gTNSR9uQz)",xpF9f1UXmJ
dXGd8vHkE3,HW5ezMJP58wQ,"(kCaXt2pi0W , LQd0J4M82k)",w5AOlboyiz
DJ7cKgUa8W,HWAWL8E7MDjG,"(lensq0BxHe , deV360Pw7n)",w3owHl5bU3
sZXOWZPsXB,HWB29DeyFDQI,"(uYri6iAOKY , PmF1soQYDD)",e3hG8Rl8Ei
QZCD6AXxDN,HW2Sw0KKQ7Fn,"(HFwUmAVWAI , mspqEBOhXX)",r21tjxMSKB
5qcgc6W8yg,HWz6EQ98Oy5k,"(yasQ1AW80h , lDhXJsAjxo)",v0wvLVq5M9
ueymZlTP9A,HW0uMkuSMJdd,"(s8MCWSmqym , rO64fH0Anr)",v894azcTWC
PCxg95Pwf3,HWAiazyCy6vK,"(l768LIhze3 , xeD11GnwCo)",w5VUeZoCAz
xstoyoDhCF,HW1T60Smk4MJ,"(LQmGsvKkrJ , rba6Y5prv2)",VmjUFNkMMP
BfH7K2uGQW,HWURDNm9Yetl,"(JldCKIVowC , elymFqy6Sz)",6x8sbvmaxU
AXdJuROUBf,HXf5aODN3EtH,"(WALbE7EHMS , PmfVejZwmm)",jiVbvhX8Ty
QX5rixdYQp,HXJaphHTFrja,"(Y1PPcnLv6b , TuSymhlSj9)",eIfy3zqgdC
dCcSF8jIFb,HX6pwQb4TyiF,"(5gRMKjNVmG , TvBgDN1Rq9)",uCJtjESpOI
g10JTAQ0h2,HXSZyGwjK8N7,"(6vX75zsalB , tJ51JRGtb6)",cvM4GKhBgc
QTBAixluDh,HX92q7MHJ5ez,"(36qkSgX2Hl , Ti1LNIKtpr)",A7ji4nRtU3
Ba8CGoocPk,HX5LzhcGrIIX,"(ZYkZsWvNln , qNQkmE0Ohx)",VFWcF2w4rY
wCTcA2Pc1f,HX5R56KijoEX,"(zXr9lwVNFz , 3QOQzumzRh)",2S4bFrEhUw
FLOjyl2HkZ,HXPwvZnBhXoU,"(6RxeEZuUOA , OUA6gLpQHy)",Ts0a83ItiW
85XOsQclm7,HXhQq5QTCrFk,"(94eRmJ5GGk , fhR5uS8geb)",bIMK2x18xa
ZqeetFSzYA,HX8oqpEyiL5D,"(kh0eRAuXi8 , PedGLW3hqb)",tzjAMLdNAJ
JxBZ6GXtca,HYRYWWTpV3Ci,"(OEMi7E6G19 , xD5IaxDNTU)",VMFHmlwgtp
pjNxIDNq1m,HYys2H2yUhHj,"(hIlOC27pmo , TRvxFGKgMR)",pPiUN5r1Dw
WmH5kkvwkE,HYhBe56oevKk,"(t7MpqMNVMs , IIVoRMi8eo)",Kc0KGrA239
HGprm5vyMx,HYkTitzUtOU9,"(sJr2bwJtQH , rHPvGDc3DJ)",GPD8SG41MV
GdsW2R6bqD,HYKj2hkiYEDw,"(diZ7j8femu , fhMIQeOMjC)",XpSniJ0ZlA
PL8XJc6AQN,HYtYWDKmCtFn,"(KUKKNdZZbb , Id8dn3TZdX)",JXxEsICKdJ
8RFlwmlEoE,HYCoaVFvCSFo,"(vFGboYyMMR , i1au6hQEAi)",P5IWPF3Wd7
JZbyqE623c,HY26d2h4kfDD,"(IrPVV7qzzO , rNLZmddUQI)",D2JhBwYLIQ
pdiBZMW4KY,HYYw6YvZilEs,"(Y4my9RxpQi , 2kmnjOQtIq)",kuXPEuumhK
2Nm7WB7yub,HY7dcs096GR5,"(4CldDkf88D , syv5BLgtGn)",hEMvMm3Zkt
Qe8DDvMt0w,HZ2tLlYj9mWf,"(ijasSLayA1 , WcJPn4SEjV)",gcCm3qjxuN
mq40Q2CAf7,HZbH74wnup35,"(SPBGicxq9Z , WwtHL59GkW)",x9337Z4pO6
kZxbdzxATd,HZjmMQQeWSfg,"(mjjO7YP8A0 , WkxHMsDF7I)",anRfrN9tPT
v6DCk4z1r2,HZtOM411lTnv,"(aulynEha1w , Rlwbu7AwQk)",013G5BJgKY
Ah9GICuXPF,HZWpt6Z15PwE,"(IEMHXYwZKn , IwS9fBzmJn)",iegf1fNqyd
9HMIDwpdG0,HZQPYHzBVNYK,"(B5gog0R9Vm , C4uUj7CkA4)",4PbN4GsXaZ
0s3tuBqeBz,HZx8HvWQ2oro,"(zWFjP1FHO3 , LncwPTBbxL)",Y1UqdV9LtT
GIN0LOyACL,HZK2aj5kWjpV,"(McpswK9Iwj , F5VMPgFtYA)",TgKE7iLA8z
yuNIyPFRKT,HZu9vbFqizvO,"(RIGhIQNyDC , 8kNuzk24OO)",rWfPaSW967
ytEnWGXlOA,HZ00d0nFIJ4H,"(PrDhZpTj1s , i6KDpI3lj7)",LshepQixyQ
C0M32LFxFl,IABJE4TcBPEC,"(IBHJJlcj33 , gS58PkN7kj)",kNGtAnbFmm
jV3rthaXJE,IACbloNkFDpy,"(d1jtORggos , AsJtSQgnZs)",EKWgVIfnSY
V5KhV0rihh,IAsEXCT29Bjw,"(qR7q7LpUpJ , 5XtPRZtNdA)",7YX6li8r7W
AN0viKz0vg,IAe1vwoVIchj,"(cGIdBgh1ys , xVcXzeespu)",KQlabN7h1l
XvH2gnvuoQ,IAUXHfqPDwNl,"(Ey2Gwn30ID , SrULC9DOlX)",kYbjkFSTTv
azbbkYeFNm,IABmawjNxkpO,"(r6gQjlM4VQ , jxKoc9vbTb)",INPoEq038O
Bj8doasO3Y,IAvLiiVfK4x3,"(d6DxAag6Dc , pSOmUBONCU)",hakMB4tCGO
OTGmUnQtpm,IAfgBUsAfRfJ,"(hyhkR0I1Q1 , IEtpWNHoZl)",Vw3EyXgEaD
2B7aTYY3Sq,IAoIzUMgOcRB,"(lbTa9amGhp , jvIjlgBWA3)",Qlo0C791MZ
kNkuQ3wzov,IAnGvU4Ra7DW,"(mk1EgwqeK5 , u3QD8xAfh0)",b2GsiosCKZ
vjcUzzSYHz,IBws6FrxKamD,"(JgUnVPaydZ , Xt212ysRNW)",UTD2UWvH14
TFpwsmo3eR,IBUmOPqhvFBW,"(lRd46zcdVC , CM5D5ctSfi)",1n2BGHhdsn
GIBV7hagbF,IBsQ555GyCNe,"(DpY98VD6Vw , CyFge7l3he)",pu9IIH3Tko
J5Ikg7FEc1,IB0qdu41fa6J,"(iY6WMoPcqg , U5yAVjxBhl)",xhSSBz6mBT
cpytFxOPfF,IB8OQg3s1QSu,"(vvtAjmuLEn , VPA9n3kmXS)",D4WaDUGhd9
xZsKmufSI3,IBeJJw0HLvIM,"(c8NuizqqUG , tjJIfNuWvX)",E268c8cD4p
aLfoyW9hEE,IBmhBUmjEJ9i,"(fmtsHOiuF0 , gvf9AbKAwa)",YRWaS1KTTj
WGHzCEcfWF,IBdwLLjhruvX,"(Z7l2wdrhyn , JODTmrzwpc)",yZ6shSm6E2
tFcb0Kq0DX,IBGjsMkRahcm,"(SuuD9nyfCL , 779pdOUi5H)",lT1EOlX0Dm
GZwMr6gggh,IBA0c12UeXar,"(eiUFtquRf4 , lnKXpr4L8f)",0WnH7bs0TY
8oJPfFOIAJ,ICHhsOEXzV3q,"(XATsLb4FD5 , bpLNGFcaYC)",aPNkqTaAHK
P2qgmOHrqP,ICgQrStZCMSz,"(FH6RMNJsnT , YEUyz6OceC)",YyjtOzs8wB
1pNU4OiHSB,ICB20k6nHncT,"(rkVbTmAki7 , y8fGotuzSt)",Ftk8WA5bgs
SbfNcESo4W,ICi0uQa8Foqy,"(R8l6BIcp9r , oMZ8977U4B)",1pdcIKCvIU
UMqVvzlkId,ICWgVob7hbfV,"(E6vHJc702k , xzzS9usoLg)",hHJN46joUx
GT9FF9fejV,ICqYwcQoyK79,"(GIIYQfxHIL , wlxMwDToB1)",6XKKVFDRK1
bczJgkbx3n,ICHGN2Cj3dIB,"(m4d8TP1OrS , QrQOjI5hqM)",euG3l18JxE
8MfyClzuiI,ICVwDpkSANHs,"(ZpJFNZk3Cm , XA5MmJxPdn)",a8U42fxdVD
d7svb9maBt,ICQ1h78rfXlI,"(3zmqeLeClc , aPBkV7D5lK)",rxsCdeKXLI
MgHx44wCnM,ICd7FaVZyw6g,"(Sq5NaLfi4i , Aq1810aZAe)",0tb1p3ty0f
TrY8xMGMc0,IDnCUUqS9xXW,"(jnpEkiyupj , bRY4dZICLo)",fY3bKB9IVL
T2la7j9kfH,IDM5IZ6bgGkx,"(Th54xh8C23 , Q4DWgBgPb7)",gWD2eG4imT
YHZZWG9W3K,ID6iPNFHmGxc,"(sGeHvJAGBA , V2EtqqvEK9)",FndvWtUb57
jSfVXKriMY,IDiMIhikRjQC,"(h9GHecAjVh , NHUqc1JaK1)",bgnfQ7aVAi
FUnTpt4sPZ,ID2X94uAaHLR,"(zcSTb0yctQ , heEFabASdS)",o88enWUThx
deHqOW3B4V,ID1fQVddMVEL,"(CHZmOA9tAM , utyFe5FOai)",fbq2XijIKN
eCGoIQbdow,IDQGJpo7jT8g,"(sO4RYoGuF1 , ColddlzoXV)",tXOGg6gmZF
cdVH9FW8UN,IDhRScYKtZfD,"(UPsZDDVf0Z , GTQz5uv29i)",q1vCZSrWPN
cg2sxzRcfx,IDYdOW1bWWRU,"(yteQw33f8N , aU9sCgJdEY)",6yB9TECICJ
DsUHqgBT3z,ID5S24N4NGVz,"(Mx9BusYHke , tySkJVAzAs)",DrpCb8Gs1d
eGsTHJt3C9,IEG6GNnzLsBC,"(he83un0mbD , 1kk8M7czjn)",ny6hhgSk5G
A6GYWsz4tR,IEdsFrUb3oC5,"(9ZBW4v3XFr , PhSeFcLXCr)",pjJ4kBubvO
WA8USytUzf,IEyf9FGEnmT2,"(atMZq9zuo4 , cUwFULt3rE)",O9envn03VO
AjGt8ItIzL,IEDno09reKMt,"(bvxT4xwd1p , KFckC1CMrT)",9B67H5xYCB
PIKY0ukd5R,IEEWydnmEwKK,"(vmRFliDQdV , DsehZ2Ar2G)",Tuo6jYoKaU
1upHpEKmmt,IEo47FBVBC6F,"(5A2D1vsgLP , WwTxEEriQl)",rLie0YnguE
xJF6nO0P6P,IESnKNKTPUvQ,"(1d7NT4lSvR , 4ZmkWi71DY)",rtjYdSe3eA
SK1UNCrWp6,IEQtxAaxuHd8,"(3PC7kvGdTr , grgrqSVeKU)",VU2C7ubfXK
D2gZdpYlNi,IETOnb8InOHi,"(SCdMYUhGxu , yAmUxpNCSS)",KcB59J6bff
GaQVYL0uLg,IE6T4ANNHRBI,"(frlx2YYzj6 , MWMbT8xTR3)",MEI0WVQbQk
ZhHDXAHZ9S,IF7KhS67JAMB,"(h0yGXVqULP , 0wKMupAV97)",O2X6MvYVF4
ZsasVFXcHY,IFbwvyEBIBIg,"(5ksXEj03Tj , GTlzdPo7G2)",x01ERkWZ9o
rBSEN39m0a,IFYQTSrZIqIX,"(CtAtcxTudW , fRm7XaxBVK)",1gTkk9Kvn4
psqGUoHHrV,IFQv07T55Yhx,"(gsISMf227O , KMDP9sHZGW)",AHPlW4vZjd
71ykp1ENLy,IFnfYpU3n44E,"(1AGrPEYGXK , 5wn7waqAXZ)",9bEIylTJ3V
l0ydwHvHLI,IFlpMxaJkFnn,"(uLsvCoyTe5 , Khd8vu2VZ8)",573qowj3TY
frTrbcq7lx,IFzDvNYwbVSc,"(7fqMTwvrTU , Uy9YNgo1bX)",aErFEZXj2q
ffYHIMqw2t,IFrWmtzgWUAc,"(9gxqUYF0ev , UlV57UG0h8)",hztkUXpqA9
